"DateTime";"BTC";"USD"
"2019-05-28 00:00:00";1033,63246858;9008758,152129905
"2019-05-29 00:00:00";1021,32829863;8853169,877731442
"2019-05-30 00:00:00";1014,44996586;8829924,670340318
"2019-05-31 00:00:00";1015,56240811;8496763,8211968
"2019-06-01 00:00:00";1016,41047942;8700483,867939994
"2019-06-02 00:00:00";1017,37385093;8852668,390128886
"2019-06-03 00:00:00";1018,66808599;8709062,054448064
"2019-06-04 00:00:00";1018,98714338;8122356,709753415
"2019-06-05 00:00:00";1019,73890566;7968413,164441202
"2019-06-06 00:00:00";953,06757951;7452226,017704591
"2019-06-07 00:00:00";957,99364435;7639539,476741962
"2019-06-08 00:00:00";963,84277658;7678299,264780317
"2019-06-09 00:00:00";963,73330347;7607681,785593077
"2019-06-10 00:00:00";951,80788838;7555879,331510211
"2019-06-11 00:00:00";951,16463859;7549393,73648883
"2019-06-12 00:00:00";950,12120395;7609283,192134563
"2019-06-13 00:00:00";949,18822425;7729344,120772417
"2019-06-14 00:00:00";950,88219265;7897390,401081825
"2019-06-15 00:00:00";951,62845197;8264902,62164397
"2019-06-16 00:00:00";953,49330303;8659187,571199067
"2019-06-17 00:00:00";953,13131623;8824366,133739049
"2019-06-18 00:00:00";950,08353085;8721472,287308438
"2019-06-19 00:00:00";950,51984074;8700573,857015181
"2019-06-20 00:00:00";950,57757972;8845960,887564752
"2019-06-21 00:00:00";950,18311346;9327577,05342257
"2019-06-22 00:00:00";949,30067662;10187391,73212723
"2019-06-23 00:00:00";948,27956895;10192364,842558216
"2019-06-24 00:00:00";949,75374419;10341298,668238396
"2019-06-25 00:00:00";948,05360173;10751923,299900016
"2019-06-26 00:00:00";948,36944868;11999538,44395279
"2019-06-27 00:00:00";945,84687804;11198410,863367261
"2019-06-28 00:00:00";945,50181778;11205917,35400136
"2019-06-29 00:00:00";944,1529891;11265624,02441131
"2019-06-30 00:00:00";942,81835046;10937239,699979268
"2019-07-01 00:00:00";943,49761245;10323505,566048663
"2019-07-02 00:00:00";944,89740599;9749413,63910858
"2019-07-03 00:00:00";944,31111455;10684691,398910338
"2019-07-04 00:00:00";941,65518361;11100353,719568549
"2019-07-05 00:00:00";942,19191528;10545275,72955004
"2019-07-06 00:00:00";943,81055987;10741036,076600535
"2019-07-07 00:00:00";943,96625373;10630070,060891291
"2019-07-08 00:00:00";943,94852287;11199080,79121151
"2019-07-09 00:00:00";947,73043158;11897239,199796371
"2019-07-10 00:00:00";950,99824018;12254677,442748303
"2019-07-11 00:00:00";945,08507414;10981595,585133817
"2019-07-12 00:00:00";945,94814818;11015868,888963517
"2019-07-13 00:00:00";946,89325705;10824448,143697357
"2019-07-14 00:00:00";947,38577925;10197821,583429473
"2019-07-15 00:00:00";947,54551907;9810573,614429487
"2019-07-16 00:00:00";948,39050408;10128924,390434891
"2019-07-17 00:00:00";908,02387612;8693538,633076774
"2019-07-18 00:00:00";912,16764025;8995478,009471413
"2019-07-19 00:00:00";916,38228331;9614976,15881918
"2019-07-20 00:00:00";927,58547534;9833918,002928803
"2019-07-21 00:00:00";917,6556433;9724350,969267935
"2019-07-22 00:00:00";918,61331072;9664473,430358117
"2019-07-23 00:00:00";909,26302708;9168635,567233618
"2019-07-24 00:00:00";908,32510461;8828774,684792463
"2019-07-25 00:00:00";906,51653445;9138937,660073541
"2019-07-26 00:00:00";908,74927648;8914475,990050973
"2019-07-27 00:00:00";908,90519456;8656776,635067264
"2019-07-28 00:00:00";909,18075222;8662465,095579151
"2019-07-29 00:00:00";909,9020724;8688982,454093665
"2019-07-30 00:00:00";906,02064024;8662535,82298586
"2019-07-31 00:00:00";907,841447;8892461,30641099
"2019-08-01 00:00:00";836,66509229;8393708,671984658
"2019-08-02 00:00:00";835,27382611;8755916,584225036
"2019-08-03 00:00:00";835,17021141;9024014,13428505
"2019-08-04 00:00:00";835,22136959;9039951,676047798
"2019-08-05 00:00:00";837,05795966;9824750,166439738
"2019-08-06 00:00:00";836,26757411;9808172,605624877
"2019-08-07 00:00:00";836,46433775;9756862,985894477
"2019-08-08 00:00:00";832,34205312;9854130,860569805
"2019-08-09 00:00:00";832,40169749;9856834,756725986
"2019-08-10 00:00:00";833,493972;9557725,38656232
"2019-08-11 00:00:00";834,37618512;9508626,099484181
"2019-08-12 00:00:00";833,72554073;9498451,665917931
"2019-08-13 00:00:00";834,40323112;9398759,715497235
"2019-08-14 00:00:00";835,50255901;8805277,919150488
"2019-08-15 00:00:00";836,91675169;8422286,623129763
"2019-08-16 00:00:00";837,29336929;8656231,904399272
"2019-08-17 00:00:00";838,35226403;8670926,563454764
"2019-08-18 00:00:00";837,1930459;8686555,97757968
"2019-08-19 00:00:00";837,17426834;8958551,61505024
"2019-08-20 00:00:00";837,12769181;9007653,018137043
"2019-08-21 00:00:00";837,02049181;8517872,07326512
"2019-08-22 00:00:00";842,15581633;8499567,056566646
"2019-08-23 00:00:00";842,13361641;8593948,291455556
"2019-08-24 00:00:00";842,44179084;8514651,848616872
"2019-08-25 00:00:00";830,12896446;8391283,92563711
"2019-08-26 00:00:00";829,65284523;8583596,633278033
"2019-08-27 00:00:00";832,37046737;8477959,56871301
"2019-08-28 00:00:00";834,54968921;8479233,479795903
"2019-08-29 00:00:00";833,08943964;7929870,132840493
"2019-08-30 00:00:00";835,55770787;8007542,226640908
"2019-08-31 00:00:00";836,05669312;8042723,258176569
"2019-09-01 00:00:00";835,06351922;8039306,8109644
"2019-09-02 00:00:00";830,21051944;8173364,449150439
"2019-09-03 00:00:00";831,26267578;8667334,854182083
"2019-09-04 00:00:00";831,93700154;8798199,676006362
"2019-09-05 00:00:00";832,06703685;8793733,761630699
"2019-09-06 00:00:00";826,73742398;8857879,712251956
"2019-09-07 00:00:00";829,21896216;8639847,963675203
"2019-09-08 00:00:00";832,83920066;8707908,501948755
"2019-09-09 00:00:00";834,33517851;8624030,482502548
"2019-09-10 00:00:00";833,95297273;8569659,050124845
"2019-09-11 00:00:00";825,73978022;8337783,569804417
"2019-09-12 00:00:00";819,30996176;8382409,377364265
"2019-09-13 00:00:00";819,90848446;8466702,973927744
"2019-09-14 00:00:00";818,81039724;8468833,117093734
"2019-09-15 00:00:00";820,74905472;8488178,516423693
"2019-09-16 00:00:00";822,09672794;8505815,574663932
"2019-09-17 00:00:00";821,9532672;8430281,48971008
"2019-09-18 00:00:00";822,07416056;8406900,299258813
"2019-09-19 00:00:00";821,05899768;8139593,005270611
"2019-09-20 00:00:00";822,54611981;8378586,38376383
"2019-09-21 00:00:00";824,07945684;8289934,426411369
"2019-09-22 00:00:00";822,73765256;8252108,019435953
"2019-09-23 00:00:00";819,83436744;8160475,524967946
"2019-09-24 00:00:00";818,61131754;7967748,606446205
"2019-09-25 00:00:00";819,96700737;6937855,6447386015
"2019-09-26 00:00:00";820,03393249;6907547,629990189
"2019-09-27 00:00:00";819,60029458;6620116,479396305
"2019-09-28 00:00:00";818,67036641;6719638,180789616
"2019-09-29 00:00:00";809,85929558;6600644,8083234085
"2019-09-30 00:00:00";808,12558688;6539465,386615124
"2019-10-01 00:00:00";807,36966082;6765846,568334291
"2019-10-02 00:00:00";803,82035859;6658462,016787437
"2019-10-03 00:00:00";804,59857224;6657658,931985602
"2019-10-04 00:00:00";804,28286741;6590124,916155385
"2019-10-05 00:00:00";804,56132618;6545428,213004772
"2019-10-06 00:00:00";803,31953468;6469991,764680147
"2019-10-07 00:00:00";802,36071583;6462261,34693777
"2019-10-08 00:00:00";805,6557535;6630554,907862535
"2019-10-09 00:00:00";806,22927546;6645038,435854376
"2019-10-10 00:00:00";806,19510732;6905972,0946670715
"2019-10-11 00:00:00";808,71640666;6780213,656124907
"2019-10-12 00:00:00";808,9580627;6760721,396563964
"2019-10-13 00:00:00";809,32017193;6765447,231635081
"2019-10-14 00:00:00";809,50885867;6757067,584381531
"2019-10-15 00:00:00";810,50563369;6749785,551637941
"2019-10-16 00:00:00";809,22189898;6513257,128291234
"2019-10-17 00:00:00";807,81626787;6532349,702992004
"2019-10-18 00:00:00";807,67775897;6435455,231809115
"2019-10-19 00:00:00";808,96585226;6462358,993510829
"2019-10-20 00:00:00";812,05984237;6497274,557605522
"2019-10-21 00:00:00";812,4060304;6696622,28828568
"2019-10-22 00:00:00";811,11202487;6679880,63633589
"2019-10-23 00:00:00";816,4176215;6527879,36128484
"2019-10-24 00:00:00";815,58036502;6115939,287641178
"2019-10-25 00:00:00";815,47610928;6238530,866930577
"2019-10-26 00:00:00";815,12175283;7512153,922863752
"2019-10-27 00:00:00";815,33617375;7653650,349970362
"2019-10-28 00:00:00";817,90667651;7702685,200433515
"2019-10-29 00:00:00";817,06037375;7692468,177385238
"2019-10-30 00:00:00";818,78050305;7547551,428335023
"2019-10-31 00:00:00";818,26345233;7514751,528239207
"2019-11-01 00:00:00";817,41045909;7498849,984750342
"2019-11-02 00:00:00";815,97757388;7588509,839326612
"2019-11-03 00:00:00";813,28587613;7508336,537019773
"2019-11-04 00:00:00";812,25905194;7509156,238193873
"2019-11-05 00:00:00";811,80113074;7598304,341511559
"2019-11-06 00:00:00";810,96415845;7586423,728751229
"2019-11-07 00:00:00";810,75182801;7506135,004155302
"2019-11-08 00:00:00";811,64001196;7348629,250286438
"2019-11-09 00:00:00";811,16899999;7172307,627771581
"2019-11-10 00:00:00";812,0125736;7208885,22590608
"2019-11-11 00:00:00";811,18509622;7118530,476325722
"2019-11-12 00:00:00";812,2499417;7134681,650401546
"2019-11-13 00:00:00";812,28003044;7148730,337496961
"2019-11-14 00:00:00";812,70540012;7088050,782416586
"2019-11-15 00:00:00";815,7240124;7039257,736045303
"2019-11-16 00:00:00";816,92167681;6973120,894998639
"2019-11-17 00:00:00";815,64739915;7012063,59517461
"2019-11-18 00:00:00";817,15373767;6979636,934934538
"2019-11-19 00:00:00";816,89265558;6704434,078582399
"2019-11-20 00:00:00";824,29432814;6691233,937506294
"2019-11-21 00:00:00";825,08997302;6568384,508117346
"2019-11-22 00:00:00";824,79993334;6069735,7014463935
"2019-11-23 00:00:00";823,43648322;5985139,843919737
"2019-11-24 00:00:00";824,35241229;5984114,300723199
"2019-11-25 00:00:00";824,78750902;5840510,052497694
"2019-11-26 00:00:00";825,24863581;5939273,169492779
"2019-11-27 00:00:00";824,44287186;5986081,8262862135
"2019-11-28 00:00:00";824,65701639;6231867,100297919
"2019-11-29 00:00:00";824,2482668;6249722,360805644
"2019-11-30 00:00:00";824,1754158;6363664,42924575
"2019-12-01 00:00:00";824,6711259;6075962,441138466
"2019-12-02 00:00:00";824,56043226;6022416,239536265
"2019-12-03 00:00:00";829,58599471;6083154,9985697
"2019-12-04 00:00:00";836,083111;6071259,314682051
"2019-12-05 00:00:00";841,53779918;6194374,60144816
"2019-12-06 00:00:00";843,65559603;6274688,495473125
"2019-12-07 00:00:00";845,39893512;6394081,851897257
"2019-12-08 00:00:00";847,33280331;6403980,334184351
"2019-12-09 00:00:00";842,76398118;6315361,452289883
"2019-12-10 00:00:00";844,15993432;6204955,389222444
"2019-12-11 00:00:00";846,97829998;6154449,239842672
"2019-12-12 00:00:00";846,38187525;6104994,785272012
"2019-12-13 00:00:00";848,08050582;6155275,02238592
"2019-12-14 00:00:00";848,87640345;6124694,183475957
"2019-12-15 00:00:00";849,52828104;6054545,582558028
"2019-12-16 00:00:00";851,1257719;6045665,515413767
"2019-12-17 00:00:00";849,91294474;5882884,925254094
"2019-12-18 00:00:00";850,2342584;5695965,864956536
"2019-12-19 00:00:00";850,91444998;6111693,03698135
"2019-12-20 00:00:00";850,82805824;6127723,233408556
"2019-12-21 00:00:00";852,40712898;6129250,5090732705
"2019-12-22 00:00:00";851,52729979;6143198,944693991
"2019-12-23 00:00:00";850,8172226;6434279,721395822
"2019-12-24 00:00:00";850,39031205;6241354,65625977
"2019-12-25 00:00:00";850,66301857;6192375,923789758
"2019-12-26 00:00:00";851,22498869;6185443,40481566
"2019-12-27 00:00:00";852,22637995;6175837,429847465
"2019-12-28 00:00:00";851,23446242;6246349,972893336
"2019-12-29 00:00:00";853,32330437;6338178,308470787
"2019-12-30 00:00:00";853,218096;6281937,68233344
"2019-12-31 00:00:00";853,76110993;6208209,286966988
"2020-01-01 00:00:00";853,98090277;6166792,514509806
"2020-01-02 00:00:00";853,69379685;6098293,342294227
"2020-01-03 00:00:00";854,21550103;6254565,89854166
"2020-01-04 00:00:00";853,5649604;6280189,55263904
"2020-01-05 00:00:00";853,03333997;6393194,85173956
"2020-01-06 00:00:00";853,6903978;6470017,082078464
"2020-01-07 00:00:00";852,59326675;6745462,148545975
"2020-01-08 00:00:00";852,78394878;7094028,251197722
"2020-01-09 00:00:00";854,89932186;6779915,855902228
"2020-01-10 00:00:00";856,14872789;6746409,168336806
"2020-01-11 00:00:00";856,17300118;6943948,317420331
"2020-01-12 00:00:00";856,2215825;6973265,498843974
"2020-01-13 00:00:00";856,50980309;6972786,351269474
"2020-01-14 00:00:00";855,04231972;7310483,577258042
"2020-01-15 00:00:00";854,48988566;7488424,65176769
"2020-01-16 00:00:00";854,72480175;7422754,973821664
"2020-01-17 00:00:00";853,42029581;7583723,172047528
"2020-01-18 00:00:00";859,40421093;7651585,075425725
"2020-01-19 00:00:00";860,23771726;7506649,380240074
"2020-01-20 00:00:00";865,44287766;7503147,425306455
"2020-01-21 00:00:00";870,45140129;7538204,884825543
"2020-01-22 00:00:00";873,65516088;7578862,418566303
"2020-01-23 00:00:00";875,38809639;7392013,440703185
"2020-01-24 00:00:00";876,55521252;7373486,026644863
"2020-01-25 00:00:00";878,11134029;7328234,284823181
"2020-01-26 00:00:00";877,71758965;7425148,498579037
"2020-01-27 00:00:00";876,85554935;7638858,646494928
"2020-01-28 00:00:00";880,88359084;7970921,819121175
"2020-01-29 00:00:00";877,55924316;8194481,47637188
"2020-01-30 00:00:00";872,69253495;8168070,503968719
"2020-01-31 00:00:00";874,45639068;8177059,198376494
"2020-02-01 00:00:00";871,46482694;8175943,571978769
"2020-02-02 00:00:00";872,28980777;8196514,793201193
"2020-02-03 00:00:00";873,09717777;8159695,563313312
"2020-02-04 00:00:00";866,50061018;7972117,553875665
"2020-02-05 00:00:00";859,33078011;8099166,822613346
"2020-02-06 00:00:00";858,94874405;8270671,435170961
"2020-02-07 00:00:00";859,49344024;8400671,695036955
"2020-02-08 00:00:00";865,60535028;8482179,356089257
"2020-02-09 00:00:00";865,63842397;8722207,38545868
"2020-02-10 00:00:00";863,4335406;8503179,851182861
"2020-02-11 00:00:00";859,97729745;8463500,971946074
"2020-02-12 00:00:00";865,57739294;8929166,548960099
"2020-02-13 00:00:00";862,24205104;8816666,39965829
"2020-02-14 00:00:00";870,77238994;8914697,78876484
"2020-02-15 00:00:00";871,19803661;8910569,95854525
"2020-02-16 00:00:00";877,10741203;8708422,337858697
"2020-02-17 00:00:00";886,06393211;8587049,360782394
"2020-02-18 00:00:00";889,33836422;8705733,24734958
"2020-02-19 00:00:00";889,34254619;9004175,289177042
"2020-02-20 00:00:00";889,0247378;8533775,128884334
"2020-02-21 00:00:00";888,20919638;8596470,532520084
"2020-02-22 00:00:00";886,89438986;8557972,118683388
"2020-02-23 00:00:00";887,72766168;8757087,168685146
"2020-02-24 00:00:00";887,02980136;8654661,068889383
"2020-02-25 00:00:00";891,27987849;8521865,604596715
"2020-02-26 00:00:00";886,33136191;8128784,229544327
"2020-02-27 00:00:00";886,24323058;7800349,555840623
"2020-02-28 00:00:00";886,73737969;7689086,034141724
"2020-02-29 00:00:00";887,51866491;7709839,141326573
"2020-03-01 00:00:00";888,29070397;7625487,133695267
"2020-03-02 00:00:00";883,41041019;7735874,782264098
"2020-03-03 00:00:00";880,30910406;7742741,118577648
"2020-03-04 00:00:00";881,76705842;7729279,050980441
"2020-03-05 00:00:00";881,85069959;8015581,933923305
"2020-03-06 00:00:00";881,51656148;8028015,401226433
"2020-03-07 00:00:00";879,92131514;8017737,432997863
"2020-03-08 00:00:00";879,96860631;7693072,742548797
"2020-03-09 00:00:00";881,57459606;6947169,262537184
"2020-03-10 00:00:00";885,14090422;7027399,180873847
"2020-03-11 00:00:00";888,99466735;6988475,979505085
"2020-03-12 00:00:00";889,53901141;5475975,468069618
"2020-03-13 00:00:00";890,15473698;4785213,721130756
"2020-03-14 00:00:00";898,11062879;4872914,763051054
"2020-03-15 00:00:00";899,54826032;4790832,115777463
"2020-03-16 00:00:00";895,4705663;4482439,104316584
"2020-03-17 00:00:00";895,4999119;4690127,058581536
"2020-03-18 00:00:00";894,92603674;4675192,057793801
"2020-03-19 00:00:00";895,81086429;5126214,964139025
"2020-03-20 00:00:00";896,93306661;5624281,579492668
"2020-03-21 00:00:00";898,93209266;5553935,073327764
"2020-03-22 00:00:00";912,83908603;5623435,648797492
"2020-03-23 00:00:00";915,01674735;5603178,253737513
"2020-03-24 00:00:00";915,87576944;6078209,54388856
"2020-03-25 00:00:00";912,85296399;6074735,233875333
"2020-03-26 00:00:00";915,42120062;6096229,177104877
"2020-03-27 00:00:00";916,14041298;6116721,404110528
"2020-03-28 00:00:00";917,27457594;5725802,185186908
"2020-03-29 00:00:00";920,45647302;5667001,9811364245
"2020-03-30 00:00:00";920,11973029;5812460,74462305
"2020-03-31 00:00:00";919,94348459;5935070,587441461
"2020-04-01 00:00:00";921,60613041;5833849,750047037
"2020-04-02 00:00:00";921,69526367;6139181,727489953
"2020-04-03 00:00:00";925,05347783;6285747,632389628
"2020-04-04 00:00:00";926,29403941;6258755,776664306
"2020-04-05 00:00:00";930,15753098;6317955,505552004
"2020-04-06 00:00:00";920,56048955;6544181,669766891
"2020-04-07 00:00:00";928,32781588;6795535,994526617
"2020-04-08 00:00:00";936,77946391;6830218,323876675
"2020-04-09 00:00:00";941,11697336;6867697,59022753
"2020-04-10 00:00:00";942,73897107;6527185,249659096
"2020-04-11 00:00:00";943,71127408;6472037,977429825
"2020-04-12 00:00:00";943,55199893;6504790,867503484
"2020-04-13 00:00:00";945,38838133;6360506,852401547
"2020-04-14 00:00:00";947,7825499;6515995,552737001
"2020-04-15 00:00:00";948,09243437;6435253,245681125
"2020-04-16 00:00:00";953,25742885;6691733,694486961
"2020-04-17 00:00:00";952,6961527;6760141,36032866
"2020-04-18 00:00:00";951,48512733;6806258,561329689
"2020-04-19 00:00:00";952,95181229;6880979,151002403
"2020-04-20 00:00:00";954,25567783;6773125,492658553
"2020-04-21 00:00:00";954,22199353;6577929,312399055
"2020-04-22 00:00:00";955,08393286;6676208,6057993155
"2020-04-23 00:00:00";954,42453593;6834968,150382306
"2020-04-24 00:00:00";955,36053859;7210679,201061885
"2020-04-25 00:00:00";955,69591028;7236873,483167861
"2020-04-26 00:00:00";956,40763652;7279132,444866433
"2020-04-27 00:00:00";957,26809194;7401702,186370193
"2020-04-28 00:00:00";962,35375661;7478912,972419483
"2020-04-29 00:00:00";962,23851116;7815753,439741766
"2020-04-30 00:00:00";955,85708141;8472439,97106463
"2020-05-01 00:00:00";955,86718132;8412606,180140946
"2020-05-02 00:00:00";952,112802;8474908,38865032
"2020-05-03 00:00:00";939,56588091;8459597,508925794
"2020-05-04 00:00:00";924,06447107;8103287,678417623
"2020-05-05 00:00:00";923,98859279;8241571,692705972
"2020-05-06 00:00:00";926,03569145;8551467,33233811
"2020-05-07 00:00:00";924,89328297;8605799,03645398
"2020-05-08 00:00:00";924,02516947;9169231,120174536
"2020-05-09 00:00:00";924,55069987;8985366,168277578
"2020-05-10 00:00:00";926,98783635;8074425,579864675
"2020-05-11 00:00:00";929,77982863;8087615,456951764
"2020-05-12 00:00:00";928,36406738;8148399,957645041
"2020-05-13 00:00:00";926,84002019;8302762,658464846
"2020-05-14 00:00:00";922,11685256;8878546,787862808
"2020-05-15 00:00:00";914,55908463;8702825,356658079
"2020-05-16 00:00:00";907,03404658;8533657,49077908
"2020-05-17 00:00:00";904,17454199;8641223,22303469
"2020-05-18 00:00:00";904,74754431;8785623,4088258
"2020-05-19 00:00:00";903,52584466;8748669,083932294
"2020-05-20 00:00:00";904,46461549;8809223,060134107
"2020-05-21 00:00:00";901,46930555;8422761,265396703
"2020-05-22 00:00:00";900,45517501;8256543,636219192
"2020-05-23 00:00:00";901,75165218;8301237,149440383
"2020-05-24 00:00:00";905,88054008;8306824,90567419
"2020-05-25 00:00:00";908,16754261;7998558,488081611
"2020-05-26 00:00:00";916,002088;8122309,594567439
"2020-05-27 00:00:00";919,45262654;8384295,416366687
"2020-05-28 00:00:00";921,58125818;8596242,717738166
"2020-05-29 00:00:00";921,78527316;8700648,232682655
"2020-05-30 00:00:00";922,65609587;8806318,786714092
"2020-05-31 00:00:00";931,47893846;8904929,336888215
"2020-06-01 00:00:00";934,76011994;8935549,59092925
"2020-06-02 00:00:00";931,53219392;9415247,397641798
"2020-06-03 00:00:00";930,62911326;8916543,659966713
"2020-06-04 00:00:00";930,52296253;9008941,808800822
"2020-06-05 00:00:00";927,85687762;9043384,89342966
"2020-06-06 00:00:00";925,75132554;8925242,589637183
"2020-06-07 00:00:00";925,80803654;8950776,903831277
"2020-06-08 00:00:00";928,13210223;9035152,544825537
"2020-06-09 00:00:00";929,58418864;9033011,252903927
"2020-06-10 00:00:00";932,42858368;9113547,652602483
"2020-06-11 00:00:00";936,08917639;9172822,087471485
"2020-06-12 00:00:00";938,62385435;8863049,60708531
"2020-06-13 00:00:00";939,5516419;8880144,156868594
"2020-06-14 00:00:00";939,44140741;8858040,00253926
"2020-06-15 00:00:00";943,64656483;8836929,239800908
"2020-06-16 00:00:00";944,44103365;8977733,688542526
"2020-06-17 00:00:00";944,64459506;8949647,911611997
"2020-06-18 00:00:00";944,22174663;8902632,506970821
"2020-06-19 00:00:00";943,29527479;8814688,72594439
"2020-06-20 00:00:00";947,06280279;8808318,59802487
"2020-06-21 00:00:00";948,50267643;8877833,290956572
"2020-06-22 00:00:00";948,97865383;8965874,403093534
"2020-06-23 00:00:00";955,11059847;9191057,942394765
"2020-06-24 00:00:00";956,55852017;9006055,860911759
"2020-06-25 00:00:00";958,63260903;8881980,367141299
"2020-06-26 00:00:00";960,27603858;8830679,245260907
"2020-06-27 00:00:00";961,14078846;8799993,6081663
"2020-06-28 00:00:00";962,35852304;8730997,7002804
"2020-06-29 00:00:00";965,12374762;8804148,362913925
"2020-06-30 00:00:00";968,34141578;8857409,246725501
"2020-07-01 00:00:00";968,7096464;8882631,53814712
"2020-07-02 00:00:00";972,59918899;8963240,701926483
"2020-07-03 00:00:00";976,02838989;8883859,206198273
"2020-07-04 00:00:00";982,18513655;8916188,272938611
"2020-07-05 00:00:00";982,18513655;8894393,584758565
"2020-07-06 00:00:00";982,18513655;9038784,621682782
"2020-07-07 00:00:00";982,18513655;9104620,491385728
"2020-07-08 00:00:00";982,18513655;9133359,228481181
"2020-07-09 00:00:00";982,18513655;9210549,158362646
"2020-07-10 00:00:00";982,18513655;9049254,715238404
"2020-07-11 00:00:00";982,18513655;9065431,304437384
"2020-07-12 00:00:00";982,18513655;9098845,242782814
"2020-07-13 00:00:00";982,18513655;9096920,159915177
"2020-07-14 00:00:00";982,18513655;9054617,446083969
"2020-07-15 00:00:00";982,18513655;9051189,61995741
"2020-07-16 00:00:00";982,18513655;8970277,208408419
"2020-07-17 00:00:00";982,18513655;8966996,710052341
"2020-07-18 00:00:00";982,18513655;8994085,37611839
"2020-07-19 00:00:00";982,18513655;8979362,420921506
"2020-07-20 00:00:00";982,18513655;9001824,994994406
"2020-07-21 00:00:00";982,18513655;9179679,07952088
"2020-07-22 00:00:00";982,18513655;9187772,285046052
"2020-07-23 00:00:00";982,18513655;9345108,522069996
"2020-07-24 00:00:00";982,18513655;9369309,563834587
"2020-07-25 00:00:00";982,18513655;9411533,702854872
"2020-07-26 00:00:00";982,18513655;9698331,762727473
"2020-07-27 00:00:00";982,18513655;10081924,167807076
"2020-07-28 00:00:00";982,18513655;10767371,530902589
"2020-07-29 00:00:00";982,18513655;10884919,448044892
"2020-07-30 00:00:00";982,18513655;10810027,831382956
"2020-07-31 00:00:00";982,18513655;10973522,369213069
"2020-08-01 00:00:00";990,3060501;11514288,4445127
"2020-08-02 00:00:00";990,29542495;11109441,068670833
"2020-08-03 00:00:00";988,26616852;11056474,826859629
"2020-08-04 00:00:00";980,64817839;11044216,688736722
"2020-08-05 00:00:00";981,99995527;11218524,608997323
"2020-08-06 00:00:00";984,37006412;11563109,675899046
"2020-08-07 00:00:00";984,0030303;11569504,189024977
"2020-08-08 00:00:00";985,37510098;11523341,019647483
"2020-08-09 00:00:00";987,66216146;11538116,285716085
"2020-08-10 00:00:00";988,51481003;11767665,819373032
"2020-08-11 00:00:00";992,04759145;11639982,08428437
"2020-08-12 00:00:00";992,95581094;11421712,524731975
"2020-08-13 00:00:00";997,68216305;11530152,897439068
"2020-08-14 00:00:00";1003,93735916;11805811,414415613
"2020-08-15 00:00:00";1009,10731261;11975692,034203563
"2020-08-16 00:00:00";1010,86596232;11988021,18570685
"2020-08-17 00:00:00";1014,21950165;12077660,518083744
"2020-08-18 00:00:00";1010,14735202;12365789,52006747
"2020-08-19 00:00:00";1010,89459492;11933509,603571108
"2020-08-20 00:00:00";1012,63850471;11956455,731967052
"2020-08-21 00:00:00";1016,09993403;11964566,56220391
"2020-08-22 00:00:00";1015,8591965;11782798,441324025
"2020-08-23 00:00:00";1023,17224296;11910584,372738486
"2020-08-24 00:00:00";1027,36106663;12076362,224358328
"2020-08-25 00:00:00";1028,72713672;11913349,490399204
"2020-08-26 00:00:00";1030,38241252;11753819,471394643
"2020-08-27 00:00:00";1030,98951813;11739496,176824601
"2020-08-28 00:00:00";1034,34961314;11857856,36950988
"2020-08-29 00:00:00";1039,09408848;11970810,709747646
"2020-08-30 00:00:00";1056,34209203;12281571,896407716
"2020-08-31 00:00:00";1059,76504221;12399876,255231904
"2020-09-01 00:00:00";1060,2406598;12628653,727756977
"2020-09-02 00:00:00";1063,74507168;12175753,739857882
"2020-09-03 00:00:00";1062,72643042;11973674,927956317
"2020-09-04 00:00:00";1063,57253569;11117683,251447923
"2020-09-05 00:00:00";1065,51403598;11005364,168286268
"2020-09-06 00:00:00";1063,48190829;10886726,042516654
"2020-09-07 00:00:00";1068,55887329;10878410,181585182
"2020-09-08 00:00:00";1074,58985807;10897114,86552761
"2020-09-09 00:00:00";1073,22458527;10983004,777048336
"2020-09-10 00:00:00";1067,81171686;11060820,887922622
"2020-09-11 00:00:00";1068,57342515;11034570,046140218
"2020-09-12 00:00:00";1075,41459457;11162878,77065822
"2020-09-13 00:00:00";1077,86137457;11193805,947184363
"2020-09-14 00:00:00";1078,48964863;11385992,69196393
"2020-09-15 00:00:00";1079,06954615;11643084,86809027
"2020-09-16 00:00:00";1081,43687021;11798324,852829272
"2020-09-17 00:00:00";1091,22971692;11897601,217498576
"2020-09-18 00:00:00";1093,39101897;11957859,945055215
"2020-09-19 00:00:00";1095,32525981;12110321,342805492
"2020-09-20 00:00:00";1106,29474701;12114624,445450116
"2020-09-21 00:00:00";1106,60233264;11770962,21036166
"2020-09-22 00:00:00";1106,60233264;11770962,21036166
"2020-09-23 00:00:00";1106,60233264;11770962,21036166
"2020-09-24 00:00:00";1106,60233264;11770962,21036166
"2020-09-25 00:00:00";1106,60233264;11770962,21036166
"2020-09-26 00:00:00";1117,49927996;11886873,36591292
"2020-09-27 00:00:00";1117,49927996;11886873,36591292
"2020-09-28 00:00:00";1125,03744547;12311813,53337758
"2020-09-29 00:00:00";1125,03744547;12311813,53337758
"2020-09-30 00:00:00";1126,89976624;12118330,747217426
"2020-10-01 00:00:00";1126,18954527;12199774,844105406
"2020-10-02 00:00:00";1128,40479088;11886695,055465283
"2020-10-03 00:00:00";1128,03322663;11899994,758684658
"2020-10-04 00:00:00";1122,2610423;11868482,875454074
"2020-10-05 00:00:00";1122,2610423;11868482,875454074
